,user_name,user_id,video_id,video_desc,video_time,video_length,video_link,n_likes,n_shares,n_comments,n_plays,trending
2194,katiejlinz,5.32E+16,6.92E+18,LET ME SEE IT! #foryoupage #husbandvswife #letmeseeit #bfvsgf #kevinhart #standupcomedy #fyp #changinglightbulb #diy,1610993293,58,https://www.tiktok.com/@katiejlinz/video/6919163496160709890?lang=en,462700,32500,2691,3300000,1
2195,katiejlinz,5.32E+16,6.92E+18,WHATS UP BRO...#foryoupage #friendstvofficial #monicaandchandler #thisismysister #foundout #dudehesrightthere #rossgeller,1610907132,58,https://www.tiktok.com/@katiejlinz/video/6918793437806333186?lang=en,62900,817,693,353700,0
2196,katiejlinz,5.32E+16,6.92E+18,BUT are you a geek tho? #foryoupage #catherinetate #scienceteacher #areyouageek #laurencooper #tvcomedy #amibovvered,1610824010,57,https://www.tiktok.com/@katiejlinz/video/6918436433443179777?lang=en,13100,168,151,137100,0
2197,katiejlinz,5.32E+16,6.92E+18,The Tales of a Relationship- No messing about when it comes to FIFA..#foryoupage #husbandvswifecomedy #fifa #bfvsgf #caniplay #imbored,1610735107,56,https://www.tiktok.com/@katiejlinz/video/6918054595801500930?lang=en,19700,934,256,214600,0
2198,katiejlinz,5.32E+16,6.92E+18,How is Sue? #foryoupage #husbandvswifecomedy #mickyflanagan #gossip #howissue #standupcomedy #scandals,1610561710,44,https://www.tiktok.com/@katiejlinz/video/6917309860937878785?lang=en,26500,675,272,324600,0
2199,katiejlinz,5.32E+16,6.92E+18,FRONT AND BACK!!#foryoupage #friendstvofficial #rossandrachel #youfellasleep #18pagesfrontandback #finebyme,1610475008,48,https://www.tiktok.com/@katiejlinz/video/6916937477848714497?lang=en,229200,3980,2297,1400000,0
2200,katiejlinz,5.32E+16,6.92E+18,The Tales of a Relationship- I’ll watch anything! #foryoupage #bfvsgf #husbandvswifecomedy #youdecide #pickafilm,1610388722,57,https://www.tiktok.com/@katiejlinz/video/6916566883256847617?lang=en,21700,1308,276,236400,0
2201,katiejlinz,5.32E+16,6.92E+18,QUARTERPOUNDER... yes they are meant to be pom-poms😂 #foryoupage #catherinetate #laurencooper #cheerleader #quarterback,1610303055,59,https://www.tiktok.com/@katiejlinz/video/6916198945861455105?lang=en,21700,173,290,210900,0
2202,katiejlinz,5.32E+16,6.92E+18,I was the pile of coats! #foryoupage #friendstvofficial #rossgeller #monicaandchandler #midnightmysterykisser,1610216357,51,https://www.tiktok.com/@katiejlinz/video/6915826582431026433?lang=en,83200,902,602,454600,0
2203,katiejlinz,5.32E+16,6.92E+18,The Tales of a Relationship- The Drive Along...#foryoupage #husbandvswife #bfvsgf #drivewithme #dramaticboyfriend #exaggeratemuch,1610129875,58,https://www.tiktok.com/@katiejlinz/video/6915455140879240449?lang=en,14900,1381,292,163700,0
2204,katiejlinz,5.32E+16,6.91E+18,Flipping and Flopping #foryoupage #mickyflanagan #husbandvswife #holidayvibes #14nights #flipflops,1609957332,45,https://www.tiktok.com/@katiejlinz/video/6914714076765555969?lang=en,10800,127,113,168900,0
2205,katiejlinz,5.32E+16,6.91E+18,Chandler and Monica!!! #foryoupage #friendstvofficial #chandlerandmonica #iknow #bigsecret,1609871512,56,https://www.tiktok.com/@katiejlinz/video/6914345482026290434?lang=en,484900,20800,9525,2600000,1
2206,katiejlinz,5.32E+16,6.91E+18,The Tales of a Relationship - Takeaway Time.. #foryoupage  #husbandvswife #bfvsgf #takeaway #sharingiscaring #hangry,1609784388,57,https://www.tiktok.com/@katiejlinz/video/6913971289237589250?lang=en,147100,5911,1354,1400000,0
2207,katiejlinz,5.32E+16,6.91E+18,You MAINTAIN the peep.. #fyp #mickyflanagan #peeping #spyingonmyneighbors #standup,1609696441,40,https://www.tiktok.com/@katiejlinz/video/6913593558029094145?lang=en,16000,516,259,175400,0
2208,katiejlinz,5.32E+16,6.91E+18,Really discretely..#foryoupage #peterkay #schoollife #bediscrete #standupcomedy #childhoodmemories,1609611174,44,https://www.tiktok.com/@katiejlinz/video/6913227341296700674?lang=en,11600,159,192,152500,0
2209,katiejlinz,5.32E+16,6.91E+18,Be honest but don’t BE HONEST! #foryoupage #husbandvswife #gfvsbfcomedy #behonest #imfine,1609525023,54,https://www.tiktok.com/@katiejlinz/video/6912857326370311426?lang=en,67500,3305,964,519700,0
2210,katiejlinz,5.32E+16,6.91E+18,Road rage at its finest! Credit to @stuggybear #foryoupage #roadrage #driving #hazards,1609351851,58,https://www.tiktok.com/@katiejlinz/video/6912113556028771586?lang=en,66500,7447,1174,580800,0
2211,katiejlinz,5.32E+16,6.91E+18,Where can I sit?....Thanks to my cat for making an appearance #foryoupage #michaelmcintyre #husbandvswife #menvswomen,1609265222,51,https://www.tiktok.com/@katiejlinz/video/6911741487030045954?lang=en,101700,2603,671,575200,0
2212,katiejlinz,5.32E+16,6.91E+18,NO THEY DONT! #fyp #friends #rossgeller #rachelgreen #forgetaboutit #97percenteffective,1609179779,39,https://www.tiktok.com/@katiejlinz/video/6911374510465830146?lang=en,162000,1958,633,781500,0
2213,katiejlinz,5.32E+16,6.91E+18,You never listen! #fyp #leeevans #husbandvswife #youneverlisten #standup #husbandvswifecomedy #4u,1609092704,28,https://www.tiktok.com/@katiejlinz/video/6911000529858596098?lang=en,18800,864,185,208100,0
2214,katiejlinz,5.32E+16,6.91E+18,Hope you’ve all had a lovely Xmas!! Doing my first live in the next few days!! 💛 #fyp #gavinandstacey #pamandmick #edna #ohmychrist #comedy,1609005593,57,https://www.tiktok.com/@katiejlinz/video/6910626389385415938?lang=en,12800,142,160,146500,0
2215,katiejlinz,5.32E+16,6.91E+18,Always go to the big Sainsbury’s 😂 #fyp #mickyflanagan #husbandvswifecomedy #bigsainsburys #wifeisalwaysright #standupcomedy,1608746819,59,https://www.tiktok.com/@katiejlinz/video/6909514965548272897?lang=en,12600,154,97,148800,0
2216,katiejlinz,5.32E+16,6.91E+18,Whose done this😂#fyp #leeevans #standup #husbandvswifecomedy #howdoilook #tada #dressedup #compliments,1608660539,49,https://www.tiktok.com/@katiejlinz/video/6909144395153509633?lang=en,28600,643,295,230600,0
2217,katiejlinz,5.32E+16,6.91E+18,OH RUDOLPH #fyp #gavinandstaceychristmasspecial #nessa #hohoho #rudolph #christmas #comedy #foryoupage,1608574038,57,https://www.tiktok.com/@katiejlinz/video/6908772874488712449?lang=en,8734,54,55,122300,0
2218,katiejlinz,5.32E+16,6.91E+18,This one was a struggle 😂 #fyp #friends #newyearseve #theroutine #rossandmonica #comedy,1608488514,47,https://www.tiktok.com/@katiejlinz/video/6908405554863951105?lang=en,15700,332,450,116600,0
2219,katiejlinz,5.32E+16,6.91E+18,THE WOW FACTOR #fyp #christmasdinner #turkey #gavinandstacey #christmasspecial #smithy #comedy #brynandgwen #mickandpam,1608401100,59,https://www.tiktok.com/@katiejlinz/video/6908030114097990914?lang=en,10100,84,108,117200,0
2220,katiejlinz,5.32E+16,6.91E+18,The cranberries..#fyp #friends #tvshows #thanksgiving #cranberries #floatinghead #turkeystuffing #comedy,1608315230,49,https://www.tiktok.com/@katiejlinz/video/6907661302403960065?lang=en,12000,146,156,100800,0
2221,katiejlinz,5.32E+16,6.91E+18,THRONE OF LIES! #fyp #elf #christmas #christmasmovie #fakesanta #santaclaus #throneoflies #beefandcheese #comedy,1608141960,59,https://www.tiktok.com/@katiejlinz/video/6906917116423720193?lang=en,7582,107,132,89500,0
2222,katiejlinz,5.32E+16,6.91E+18,LETS HAVE A CONGA! #fyp #mickyflanagan #husbandwifecomedy #drunkwife #conga #standupcomedy #toomanywines,1608055381,58,https://www.tiktok.com/@katiejlinz/video/6906545260516658433?lang=en,29600,1540,317,312700,0
2223,katiejlinz,5.32E+16,6.91E+18,It’s a KILT! #fyp #grinch #christmas #whatdoiwear #thegrinch #itsakilt #christmasfilms #fullybooked,1607884247,58,https://www.tiktok.com/@katiejlinz/video/6905810247194103042?lang=en,21600,530,422,157500,0
2224,katiejlinz,5.32E+16,6.91E+18,LOVE A TEA! Tag who can’t take the hint? #fyp #catherinetate #nan #comedy #cuppatea #whowantstea #takethehint #tvshows,1607797754,37,https://www.tiktok.com/@katiejlinz/video/6905438761375501569?lang=en,11300,292,131,132600,0
2225,katiejlinz,5.32E+16,6.91E+18,Hello Jason.. #fyp #gavinandstacey #smithy #hellojason #brynandnessa #barndance #fishingtrip #comedy,1607715282,59,https://www.tiktok.com/@katiejlinz/video/6905084546996325634?lang=en,5941,46,126,73400,0
2226,katiejlinz,5.32E+16,6.90E+18,Well don’t go out then! #fyp #mickyflanagan #husbandandwifecomedy #fatuglyday #saytherightthing #howareyou,1607537983,58,https://www.tiktok.com/@katiejlinz/video/6904323054009126145?lang=en,20200,691,231,222900,0
2227,katiejlinz,5.32E+16,6.90E+18,SANTAAAAAA!! What’s your fav Christmas film? #fyp #elf #elfthemovie #christmas #christmasfilms #santa #iknowhim #northpole,1607455224,55,https://www.tiktok.com/@katiejlinz/video/6903967608031186178?lang=en,21700,608,437,179000,0
2228,katiejlinz,5.32E+16,6.90E+18,Billy no mates..#fyp #peterkay #texting #billynomates #standupcomedy #foryoupage #textingsthedevil,1607364636,46,https://www.tiktok.com/@katiejlinz/video/6903578538092334338?lang=en,6142,96,104,77800,0
2229,katiejlinz,5.32E+16,6.90E+18,Here’s a sandwich! #fyp #mickyflanagan #husbandandwifecomedy #outout #notcominghomeyet #happywifehappylife,1607195923,56,https://www.tiktok.com/@katiejlinz/video/6902853917323824386?lang=en,25200,1153,168,314500,0
2230,katiejlinz,5.32E+16,6.90E+18,The flavour!! #fyp #mickyflanagan #husbandandwifecomedy #outout #happywifehappylife #theflavour,1607106755,48,https://www.tiktok.com/@katiejlinz/video/6902470944414076161?lang=en,14400,404,94,173700,0
2231,katiejlinz,5.32E+16,6.90E+18,50/50 tights! #fyp #michaelmcintyre #tights #5050 #standupcomedy #sexinessgonewrong,1606933725,57,https://www.tiktok.com/@katiejlinz/video/6901727789347556609?lang=en,10700,393,184,122100,0
2232,katiejlinz,5.32E+16,6.90E+18,HAPPY 1st DECEMBER! 🎄🎅🏻 #fyp #gavinandstacey #christmassongs #smithy #singalong,1606846021,50,https://www.tiktok.com/@katiejlinz/video/6901351098968247554?lang=en,24700,639,452,216400,0
2233,katiejlinz,5.32E+16,6.90E+18,Americans vs Brits #fyp #jackwhitehall #bestcustomerservice  #americanvsbritish #mobilephoneshop #standupcomedy,1606759584,50,https://www.tiktok.com/@katiejlinz/video/6900979859107958017?lang=en,8032,92,67,75200,0
2234,katiejlinz,5.32E+16,6.90E+18,No I don’t.... did anyone get it? #fyp #foryoupage #gavinandstacey #smithy #noidont #comedy #shutityouslag,1606586849,53,https://www.tiktok.com/@katiejlinz/video/6900237969286810881?lang=en,6699,91,94,79300,0
2235,katiejlinz,5.32E+16,6.90E+18,SHORTYYY #fyp #foryoupage #catherinetate #comedy #shorty #specs #tvseries #nan,1606500467,55,https://www.tiktok.com/@katiejlinz/video/6899866959781842178?lang=en,9884,195,149,100000,0
2236,katiejlinz,5.32E+16,6.90E+18,LEAVE!!.......Had to do a Gavin & Stacey tiktok for today!! Thank you so much for all the birthday wishes! 🥰 #fyp #gavinandstacey #24today #birthday,1606328621,59,https://www.tiktok.com/@katiejlinz/video/6899128883606539521?lang=en,8468,116,214,88000,0
2237,katiejlinz,5.32E+16,6.90E+18,.It’s my Birthday Eve!🎂 #guessmyage #foryoupage #standupcomedy #parking #leeevans #birthdayeve #shopping,1606241776,42,https://www.tiktok.com/@katiejlinz/video/6898755891533794562?lang=en,12100,168,227,128900,0
2238,katiejlinz,5.32E+16,6.90E+18,I dunno yet...#fyp #foryoupage #mickyflanagan #standupcomedy #husbandandwifecomedy #askthewife #independent,1606156453,49,https://www.tiktok.com/@katiejlinz/video/6898389427891031297?lang=en,32700,1339,250,365500,0
2239,katiejlinz,5.32E+16,6.90E+18,PIVOT!..Check out @waldo_vision new Blue-Light glasses! 100% protection against UVA & UVB rays. Blocks 100% of blue light up to 410mm! #fyp #pivot,1606071478,45,https://www.tiktok.com/@katiejlinz/video/6898024465448324354?lang=en,13700,693,340,113800,0
2240,katiejlinz,5.32E+16,6.90E+18,"A,B or C? #fyp #foryoupage #littlebritain #computersaysno #comedy #customerservice #doublehipreplacement",1605983916,59,https://www.tiktok.com/@katiejlinz/video/6897648390566415618?lang=en,8845,96,95,74000,0
2241,katiejlinz,5.32E+16,6.90E+18,This one is for you.. Dave. #fyp #foryoupage #gavinandstacey #nessaandbryn #barndance #singalong #smithy,1605897333,57,https://www.tiktok.com/@katiejlinz/video/6897276519173934337?lang=en,8114,159,179,95900,0
2242,katiejlinz,5.32E+16,6.90E+18,Stacking the shelves! #fyp #foryoupage #leeevans #standupcomedy #stackingtheshelves #shelfstacker #latenightshopping,1605638070,33,https://www.tiktok.com/@katiejlinz/video/6896162990555483393?lang=en,16300,532,192,158400,0
2243,katiejlinz,5.32E+16,6.90E+18,Don’t mess it up! #fyp #foryoupage #mickyflanagan #standupcomedy #chatuplines #nightout #fellfromheaven,1605551168,46,https://www.tiktok.com/@katiejlinz/video/6895789748351208705?lang=en,29200,658,304,313100,0
2244,katiejlinz,5.32E+16,6.90E+18,Fish and chips...and chips #fyp #foryoupage #gavinandstacey #smithy #fishandchips #tvshows #comedy,1605464246,43,https://www.tiktok.com/@katiejlinz/video/6895416423946996993?lang=en,49200,168,167,356500,0
2245,katiejlinz,5.32E+16,6.90E+18,L.O.V.E #fyp #foryoupage #friends #tvshow #love #rossgeller,1605378189,53,https://www.tiktok.com/@katiejlinz/video/6895046813716368641?lang=en,9618,183,185,84800,0
2246,katiejlinz,5.32E+16,6.89E+18,Don’t but in! #fyp #foryoupage #leeevans #standupcomedy #husbandandwifecomedy #dontinterrupt,1605293041,45,https://www.tiktok.com/@katiejlinz/video/6894681104398224641?lang=en,10800,239,122,104400,0
2247,katiejlinz,5.32E+16,6.89E+18,87p for 3! #fyp #foryoupage #gavinandstacey,1605118943,57,https://www.tiktok.com/@katiejlinz/video/6893933357642566913?lang=en,5631,63,80,66100,0
2248,katiejlinz,5.32E+16,6.89E+18,ROASTING! #fyp #foryoupage #mickyflanagan #husbandandwifecomedy #hoggingthebed #standupcomedy #roasting,1604946135,56,https://www.tiktok.com/@katiejlinz/video/6893191153999449345?lang=en,39800,6110,427,445300,0
2249,katiejlinz,5.32E+16,6.89E+18,She’s sinister! #fyp #foryoupage #standupcomedy #scarychild #jasonmanford #daughterandfather #comedy #4u,1604859109,59,https://www.tiktok.com/@katiejlinz/video/6892817380582477057?lang=en,13000,125,105,108400,0
2250,katiejlinz,5.32E+16,6.89E+18,What on earth is a choco rock?! #fyp #foryoupage #gavinandstacey #comedy #nessa #toomanychoices #tvshows #bryn,1604686153,45,https://www.tiktok.com/@katiejlinz/video/6892074538121596162?lang=en,9803,130,108,85200,0
2251,katiejlinz,5.32E+16,6.89E+18,Did you touch my drum set?#fyp #foryoupage #stepbrothers #willferrell #comedy #didyoutouchmydrumset,1604513098,59,https://www.tiktok.com/@katiejlinz/video/6891331273432878338?lang=en,8870,266,157,96200,0
2252,katiejlinz,5.32E+16,6.89E+18,The peanut butter jar..#fyp #foryoupage #mickyflanagan #standupcomedy #husbandandwifecomedy #recycling #heatingon,1604427410,58,https://www.tiktok.com/@katiejlinz/video/6890963245700599042?lang=en,25600,548,137,248900,0
2253,katiejlinz,5.32E+16,6.89E+18,I’ll give him a chance! #fyp #foryoupage #leeevans #standupcomedy #protectivedad #daughtervsson #boyfriend,1604342763,53,https://www.tiktok.com/@katiejlinz/video/6890599693357681921?lang=en,5684,126,86,55300,0
2254,katiejlinz,5.32E+16,6.89E+18,Part 2 as promised! #fyp #foryoupage #gavinandstacey #doris #gwenandbryn #theresthesalad #leavemealone #comedy #tvshows,1604255054,25,https://www.tiktok.com/@katiejlinz/video/6890222981662985473?lang=en,8390,143,96,87700,0
2255,katiejlinz,5.32E+16,6.89E+18,PARKOUR! ...Happy Halloween guys! 🎃 #fyp #foryoupage #parkour #tvshows #happyhalloween #dwightschrute #comedy,1604167472,32,https://www.tiktok.com/@katiejlinz/video/6889846820495789314?lang=en,8104,193,119,95000,0
2256,katiejlinz,5.32E+16,6.89E+18,A pound a week Gwen! #fyp #foryoupage #gavinandstacey #gwen #doris #tvshows #comedy #wheresthesalad #nessa #comedy,1604081710,53,https://www.tiktok.com/@katiejlinz/video/6889478476588387585?lang=en,74000,1444,594,539700,0
2257,katiejlinz,5.32E+16,6.89E+18,Fly to the Bahamas! #fyp #foryoupage #leeevans #antiquesroadshow #standupcomedy #antique #hiddengem #bahamas,1603822056,36,https://www.tiktok.com/@katiejlinz/video/6888363268637871362?lang=en,6168,77,101,70300,0
2258,katiejlinz,5.32E+16,6.89E+18,Because of the big pen! #fyp #foryoupage #gavinandstacey #pamandmick #tvshows #banner,1603735779,51,https://www.tiktok.com/@katiejlinz/video/6887992713375993090?lang=en,111100,1162,904,673300,0
2259,katiejlinz,5.32E+16,6.89E+18,He’s not blind!...How old do I look? 😂 #fyp #foryoupage #catherinetate #tvshows #howolddoilook #comedy #guessmyage,1603559359,53,https://www.tiktok.com/@katiejlinz/video/6887234995543444738?lang=en,26200,88,190,210300,0
2260,katiejlinz,5.32E+16,6.89E+18,Girls night! #fyp #foryoupage #mickyflanagan #standupcomedy #husbandandwifecomedy #girlsnight #dancingbymyself,1603472748,52,https://www.tiktok.com/@katiejlinz/video/6886863003304676609?lang=en,65100,1600,317,541700,0
2261,katiejlinz,5.32E+16,6.89E+18,Now love!! #fyp #foryoupage #leeevans #standupcomedy #husbandandwifecomedy #brokendown #car #bumpstart,1603302641,47,https://www.tiktok.com/@katiejlinz/video/6886132397612518658?lang=en,7203,106,123,78400,0
2262,katiejlinz,5.32E+16,6.89E+18,He’s got a cracking voice! #fyp #foryoupage #gavinandstacey #tvshow #brynandgwen #nessa #jamesblunt #singalong,1603215036,59,https://www.tiktok.com/@katiejlinz/video/6885756137325612289?lang=en,6458,140,103,72100,0
2263,katiejlinz,5.32E+16,6.89E+18,Where were you earlier! #fyp #foryoupage #leeevans #standupcomedy #luggage #travelling,1603128359,40,https://www.tiktok.com/@katiejlinz/video/6885383865863507201?lang=en,5508,82,109,69000,0
2264,katiejlinz,5.32E+16,6.88E+18,Well done to everyone who guessed it 🛶😂 #fyp #foryoupage #theinbetweeners #boat #fish #tvshows #comedy #willmckenzie,1602869068,33,https://www.tiktok.com/@katiejlinz/video/6884270215954222337?lang=en,49800,1438,709,431600,0
2265,aaronscully0,6.89E+18,6.93E+18,Nothing ever works out 😭,1613944205,59,https://www.tiktok.com/@aaronscully0/video/6931837534846684421?lang=en,1600000,149700,23400,9700000,1
2266,aaronscully0,6.89E+18,6.93E+18,@bferguson50 Football is not for me😒,1613769855,53,https://www.tiktok.com/@aaronscully0/video/6931088710985387269?lang=en,527900,18900,3583,3100000,1
2267,aaronscully0,6.89E+18,6.93E+18,My mom was mad🥴,1613431823,45,https://www.tiktok.com/@aaronscully0/video/6929636855315041542?lang=en,360500,13600,4193,2100000,1
2268,aaronscully0,6.89E+18,6.93E+18,Valentines Day Special ❤️,1613339713,58,https://www.tiktok.com/@aaronscully0/video/6929241255608192262?lang=en,1900000,110900,20900,11100000,1
2269,aaronscully0,6.89E+18,6.93E+18,Wow. Thanks mom😒😒 @josiehemp5,1613265776,44,https://www.tiktok.com/@aaronscully0/video/6928923689488551174?lang=en,409900,12700,4230,2200000,1
2270,aaronscully0,6.89E+18,6.93E+18,My mom is a clown.,1613162350,56,https://www.tiktok.com/@aaronscully0/video/6928479494097440006?lang=en,468300,11000,4654,2700000,1
2271,aaronscully0,6.89E+18,6.93E+18,Band Practice 😛,1613079559,42,https://www.tiktok.com/@aaronscully0/video/6928123903277649157?lang=en,248700,10400,3828,1700000,1
2272,aaronscully0,6.89E+18,6.93E+18,I got expelled again🙁,1612903703,58,https://www.tiktok.com/@aaronscully0/video/6927368605784984838?lang=en,4100000,193100,43700,21200000,1
2273,aaronscully0,6.89E+18,6.93E+18,Me and Emily Are Done.,1612753355,59,https://www.tiktok.com/@aaronscully0/video/6926722842180455686?lang=en,493200,17800,5943,2900000,1
2274,aaronscully0,6.89E+18,6.93E+18,My mom is a clown.,1612556551,59,https://www.tiktok.com/@aaronscully0/video/6925877604377545989?lang=en,752800,37400,8260,3900000,1
2275,aaronscully0,6.89E+18,6.93E+18,What a great time at the zoo!,1612465671,36,https://www.tiktok.com/@aaronscully0/video/6925487275140812037?lang=en,256600,8980,2084,1800000,0
